train_loss,epoch,step
25.34756851196289,2,49
19.48215103149414,4,99
40.71082305908203,6,149
20.236501693725586,9,199
18.924654006958008,11,249
37.32034683227539,13,299
10.89141845703125,15,349
14.314899444580078,18,399
14.73080062866211,20,449
53.719539642333984,22,499
31.983957290649414,24,549
15.207109451293945,27,599
15.090953826904297,29,649
43.94219970703125,31,699
11.43813705444336,34,749
10.338603973388672,36,799
27.312625885009766,38,849
11.682621002197266,40,899
7.906057357788086,43,949
6.078874111175537,45,999
40.60790252685547,47,1049
18.478090286254883,49,1099
10.232683181762695,52,1149
9.707956314086914,54,1199
36.467323303222656,56,1249
3.9880764484405518,59,1299
4.071621894836426,61,1349
17.72275733947754,63,1399
12.642817497253418,65,1449
6.5597453117370605,68,1499
2.7041335105895996,70,1549
31.238401412963867,72,1599
14.813183784484863,74,1649
9.472922325134277,77,1699
9.247129440307617,79,1749
32.34638595581055,81,1799
2.517569065093994,84,1849
2.7540667057037354,86,1899
15.394245147705078,88,1949
11.96601390838623,90,1999
5.283353328704834,93,2049
2.588499069213867,95,2099
28.32015609741211,97,2149
12.344085693359375,99,2199
8.910213470458984,102,2249
9.51850700378418,104,2299
30.116779327392578,106,2349
2.5926501750946045,109,2399
2.060096502304077,111,2449
14.583703994750977,113,2499
11.287344932556152,115,2549
4.291276454925537,118,2599
2.166325092315674,120,2649
26.137319564819336,122,2699
10.173545837402344,124,2749
8.094496726989746,127,2799
9.710723876953125,129,2849
27.69809341430664,131,2899
3.2987923622131348,134,2949
1.8163485527038574,136,2999
13.964166641235352,138,3049
10.435128211975098,140,3099
3.943312644958496,143,3149
1.7971662282943726,145,3199
23.995975494384766,147,3249
8.668623924255371,149,3299
6.7821221351623535,152,3349
9.034201622009277,154,3399
25.437957763671875,156,3449
2.4128499031066895,159,3499
1.5512062311172485,161,3549
12.753499984741211,163,3599
9.53225326538086,165,3649
2.6007609367370605,168,3699
1.518344759941101,170,3749
22.496971130371094,172,3799
7.409437656402588,174,3849
4.923887252807617,177,3899
7.866117477416992,179,3949
23.568851470947266,181,3999
1.159218192100525,184,4049
1.286535382270813,186,4099
11.851146697998047,188,4149
8.7117338180542,190,4199
1.8555148839950562,193,4249
1.3699206113815308,195,4299
20.94106674194336,197,4349
6.696464538574219,199,4399
3.7411246299743652,202,4449
7.543828010559082,204,4499
21.499202728271484,206,4549
1.0346981287002563,209,4599
1.4058021306991577,211,4649
10.737040519714355,213,4699
7.607839584350586,215,4749
1.6015375852584839,218,4799
1.5450687408447266,220,4849
18.592323303222656,222,4899
6.531223297119141,224,4949
3.048783779144287,227,4999
7.307313919067383,229,5049
18.920551300048828,231,5099
1.2204018831253052,234,5149
1.7191654443740845,236,5199
8.963456153869629,238,5249
6.182129383087158,240,5299
1.4753140211105347,243,5349
1.6713303327560425,245,5399
15.967704772949219,247,5449
6.461788177490234,249,5499
2.9407639503479004,252,5549
6.8400115966796875,254,5599
16.47734260559082,256,5649
1.3217240571975708,259,5699
1.7176967859268188,261,5749
7.5020432472229,263,5799
4.949402332305908,265,5849
1.4554431438446045,268,5899
1.1225769519805908,270,5949
13.662302017211914,272,5999
6.071815490722656,274,6049
2.5940489768981934,277,6099
5.788076877593994,279,6149
13.93501091003418,281,6199
1.1600221395492554,284,6249
1.4655828475952148,286,6299
6.113609313964844,288,6349
3.7765746116638184,290,6399
1.4122633934020996,293,6449
0.7360540628433228,295,6499
11.16639232635498,297,6549
5.154133319854736,299,6599
2.0730140209198,302,6649
4.314226150512695,304,6699
10.868318557739258,306,6749
0.9863861203193665,309,6799
1.2637031078338623,311,6849
4.959914207458496,313,6899
2.7553184032440186,315,6949
1.3350508213043213,318,6999
0.6936308741569519,320,7049
8.847801208496094,322,7099
3.960892677307129,324,7149
1.6220428943634033,327,7199
3.164865732192993,329,7249
7.863381862640381,331,7299
1.0768253803253174,334,7349
1.1981830596923828,336,7399
4.121741771697998,338,7449
1.9311230182647705,340,7499
1.272783637046814,343,7549
0.701144814491272,345,7599
7.09125280380249,347,7649
3.0130350589752197,349,7699
1.370239019393921,352,7749
2.4934780597686768,354,7799
5.627685070037842,356,7849
1.2988402843475342,359,7899
1.282081961631775,361,7949
3.490729331970215,363,7999
1.387333869934082,365,8049
1.2213068008422852,368,8099
0.6462501287460327,370,8149
5.876302719116211,372,8199
2.2628333568573,374,8249
1.2362473011016846,377,8299
1.9893001317977905,379,8349
4.057713031768799,381,8399
1.2184251546859741,384,8449
1.1476935148239136,386,8499
2.9494245052337646,388,8549
0.9762400984764099,390,8599
1.2919975519180298,393,8649
0.6451941728591919,395,8699
4.988403797149658,397,8749
1.9490066766738892,399,8799
1.4509754180908203,402,8849
1.6399657726287842,404,8899
2.8060388565063477,406,8949
1.9498225450515747,409,8999
1.32014799118042,411,9049
2.47334885597229,413,9099
0.868291437625885,415,9149
0.9134550094604492,418,9199
0.5189671516418457,420,9249
4.852122783660889,422,9299
1.6670665740966797,424,9349
1.7173306941986084,427,9399
1.740091323852539,429,9449
2.5237977504730225,431,9499
1.5649769306182861,434,9549
1.0260560512542725,436,9599
2.5013420581817627,438,9649
0.7305462956428528,440,9699
1.9924269914627075,443,9749
0.571464478969574,445,9799
4.3065948486328125,447,9849
1.433980941772461,449,9899
1.3145359754562378,452,9949
2.2824935913085938,454,9999
3.040595054626465,456,10049
2.424811601638794,459,10099
1.7105909585952759,461,10149
2.478456974029541,463,10199
0.6735455393791199,465,10249
1.3554348945617676,468,10299
1.4358460903167725,470,10349
3.36296010017395,472,10399
1.553443431854248,474,10449
2.90484356880188,477,10499
0.9753509759902954,479,10549
1.4433000087738037,481,10599
2.1511800289154053,484,10649
1.5460026264190674,486,10699
2.3151047229766846,488,10749
0.9236416220664978,490,10799
3.622786045074463,493,10849
0.7071622014045715,495,10899
5.11504602432251,497,10949
1.4503283500671387,499,10999
1.7021220922470093,502,11049
3.037160873413086,504,11099
2.887507438659668,506,11149
1.8464179039001465,509,11199
0.7393531203269958,511,11249
2.1438536643981934,513,11299
1.1680223941802979,515,11349
2.7281384468078613,518,11399
0.6688491106033325,520,11449
4.508495807647705,522,11499
1.3128193616867065,524,11549
2.260775089263916,527,11599
2.6048007011413574,529,11649
2.413717746734619,531,11699
1.4115341901779175,534,11749
1.2828224897384644,536,11799
1.830618143081665,538,11849
1.5719654560089111,540,11899
3.9347991943359375,543,11949
0.5785970091819763,545,11999
4.254129886627197,547,12049
1.1628674268722534,549,12099
1.3556793928146362,552,12149
